Id,Age,Educ_background,Incumbent,Mar_relationship,Mortgage,Fin_loan,Default,Curt_balance,Prev_result,Num_prev_cont,Elapsed_days,Num_cont,Day,Month,Cont_means,Cont_time,Y
16323,53,JHS_HS_graduate,Engineer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,578,Rejected,1,170,2,14,January,Mobile,840,1
16324,49,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-139,Unknown,0,-1,5,23,August,Mobile,74,0
16325,52,Associate_Bachelor_and_beyond,Administrator,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,1047,Unknown,0,-1,1,27,January,Mobile,428,0
16326,46,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,151,Unknown,0,-1,1,28,May,Unknown,352,0
16327,31,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,172,Unknown,0,-1,1,5,August,Mobile,176,0
16328,28,Associate_Bachelor_and_beyond,Sole_proprietor,Unmarried,Mortgaged,Debtor,Non-Default,625,Unknown,0,-1,1,14,May,Unknown,710,1
16329,47,JHS_HS_graduate,Administrator,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,409,Unknown,0,-1,2,17,May,Mobile,191,0
16330,30,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,588,Unknown,0,-1,5,12,May,Mobile,328,0
16331,48,Unknown,Idle,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,852,Unknown,0,-1,16,20,June,Unknown,81,0
16332,33,JHS_HS_graduate,Sole_proprietor,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,58,Unknown,0,-1,1,9,May,Unknown,222,0
16333,26,JHS_HS_graduate,Business_owner,Unmarried,Mortgaged,Debtor,Non-Default,572,Unknown,0,-1,2,7,May,Unknown,124,0
16334,57,Associate_Bachelor_and_beyond,Idle,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,110,Unknown,0,-1,6,25,May,Mobile,736,1
16335,44,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,2682,Unknown,0,-1,2,26,July,Mobile,57,0
16336,44,JHS_HS_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,88,Unknown,0,-1,2,6,June,Unknown,118,0
16337,48,Associate_Bachelor_and_beyond,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,88,Unknown,0,-1,2,27,July,Mobile,374,1
16338,43,Unknown,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,4123,Other,3,348,1,17,May,Mobile,48,0
16339,24,JHS_HS_graduate,Administrator,Married,Mortgage-Free_Unborrowed,Debtor,Default,247,Unknown,0,-1,2,21,November,Mobile,54,0
16340,30,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,7270,Unknown,0,-1,2,20,May,Unknown,61,0
16341,45,ES_graduate,Supervision,Divorced,Mortgaged,Debtor,Non-Default,-84,Unknown,0,-1,4,25,July,Mobile,98,0
16342,41,ES_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,209,Unknown,0,-1,1,18,July,Mobile,240,0
16343,45,JHS_HS_graduate,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,1166,Unknown,0,-1,1,21,August,Mobile,86,0
16344,50,ES_graduate,House_keeper,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-10,Unknown,0,-1,1,14,April,Mobile,25,0
16345,26,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,1342,Unknown,0,-1,1,28,July,Unknown,304,0
16346,44,JHS_HS_graduate,Services,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,1582,Unknown,0,-1,4,28,May,Landline,248,0
16347,56,JHS_HS_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,310,Unknown,0,-1,2,25,June,Unknown,213,0
16348,48,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,100,Rejected,4,332,2,15,May,Mobile,93,0
16349,48,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,284,Rejected,1,166,2,21,February,Mobile,149,1
16350,53,ES_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,2311,Unknown,0,-1,4,14,July,Mobile,81,0
16351,32,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,3450,Unknown,0,-1,2,5,September,Mobile,1058,1
16352,57,ES_graduate,Pensioner,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,2006,Unknown,0,-1,1,14,March,Landline,7,0
16353,52,ES_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,111,Other,7,180,2,14,September,Mobile,132,0
16354,22,JHS_HS_graduate,Administrator,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,580,Unknown,0,-1,1,15,May,Unknown,1656,1
16355,60,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,123,Other,1,88,1,19,August,Mobile,170,0
16356,58,JHS_HS_graduate,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,103,Unknown,0,-1,2,13,August,Mobile,86,0
16357,48,Associate_Bachelor_and_beyond,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-82,Unknown,0,-1,1,4,August,Mobile,1066,1
16358,42,JHS_HS_graduate,Services,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,214,Unknown,0,-1,1,8,May,Unknown,900,1
16359,29,JHS_HS_graduate,Engineer,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,19,Unknown,0,-1,2,6,May,Mobile,121,0
16360,33,JHS_HS_graduate,Engineer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,793,Rejected,1,336,3,17,May,Mobile,104,0
16361,53,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,224,Unknown,0,-1,1,7,February,Mobile,193,0
16362,24,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,2240,Unknown,0,-1,2,19,May,Mobile,612,1
16363,51,JHS_HS_graduate,Sole_proprietor,Married,Mortgaged,Debt-Free_Unborrowed,Default,-483,Unknown,0,-1,2,21,November,Mobile,260,0
16364,28,Unknown,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-37,Established,1,112,1,11,September,Mobile,285,1
16365,29,Unknown,Student,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,1218,Unknown,0,-1,1,8,May,Unknown,72,0
16366,40,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,142,Unknown,0,-1,3,8,June,Unknown,254,0
16367,23,JHS_HS_graduate,Student,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,198,Rejected,11,179,1,20,November,Mobile,157,0
16368,40,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,31,Unknown,0,-1,1,8,July,Mobile,99,0
16369,31,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debtor,Default,-56,Unknown,0,-1,6,28,July,Mobile,284,0
16370,46,JHS_HS_graduate,Engineer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,-21,Unknown,0,-1,1,27,May,Unknown,598,0
16371,57,Unknown,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,5112,Unknown,0,-1,1,4,June,Unknown,189,0
16372,25,JHS_HS_graduate,Services,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-25,Unknown,0,181,1,7,May,Mobile,103,0
16373,40,Associate_Bachelor_and_beyond,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,638,Rejected,1,332,1,18,November,Mobile,138,0
16374,51,Unknown,Services,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,69,Unknown,0,-1,1,20,July,Mobile,141,0
16375,44,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debtor,Non-Default,-4,Unknown,0,-1,4,14,May,Mobile,152,0
16376,57,Associate_Bachelor_and_beyond,Engineer,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,2717,Established,4,87,2,5,August,Mobile,192,0
16377,43,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,13158,Rejected,1,169,2,22,November,Mobile,26,0
16378,73,ES_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,85,Other,1,181,2,14,August,Mobile,112,0
16379,38,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debtor,Non-Default,471,Unknown,0,176,4,24,February,Mobile,248,0
16380,19,JHS_HS_graduate,Services,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,506,Unknown,0,-1,1,27,September,Mobile,752,0
16381,42,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,10734,Unknown,0,-1,1,20,November,Mobile,275,0
16382,55,JHS_HS_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-165,Unknown,0,-1,4,7,August,Mobile,79,0
16383,32,JHS_HS_graduate,Administrator,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1549,Unknown,0,-1,1,7,June,Unknown,242,0
16384,50,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,490,Unknown,0,-1,1,19,November,Mobile,81,0
16385,48,JHS_HS_graduate,Administrator,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,-62,Unknown,0,-1,4,7,May,Unknown,424,0
16386,49,JHS_HS_graduate,Unknown,Divorced,Mortgage-Free_Unborrowed,Debtor,Non-Default,258,Unknown,0,-1,24,23,July,Mobile,103,0
16387,32,ES_graduate,House_keeper,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,332,Unknown,0,-1,1,24,June,Unknown,429,1
16388,29,JHS_HS_graduate,House_keeper,Married,Mortgaged,Debtor,Non-Default,-169,Unknown,0,-1,2,2,June,Landline,438,0
16389,43,JHS_HS_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debtor,Default,-161,Unknown,0,-1,2,17,July,Mobile,661,0
16390,52,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1,Unknown,0,-1,1,4,June,Unknown,299,0
16391,28,JHS_HS_graduate,Engineer,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,-64,Unknown,0,-1,3,15,May,Unknown,55,0
16392,48,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,7410,Unknown,0,-1,1,6,June,Unknown,239,0
16393,47,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,184,Unknown,0,-1,2,22,November,Mobile,121,0
16394,42,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,213,Unknown,0,-1,2,19,November,Mobile,467,0
16395,44,JHS_HS_graduate,Administrator,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,72,Unknown,0,-1,2,5,June,Mobile,92,0
16396,51,ES_graduate,Pensioner,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,3331,Unknown,0,-1,6,29,May,Unknown,50,0
16397,56,Associate_Bachelor_and_beyond,Services,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,138,Established,3,155,2,5,June,Mobile,53,0
16398,51,Unknown,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,3000,Other,3,336,4,15,May,Unknown,59,0
16399,39,Associate_Bachelor_and_beyond,Sole_proprietor,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,39,Rejected,0,93,3,15,April,Mobile,137,0
16400,48,JHS_HS_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,-105,Unknown,0,-1,1,15,July,Mobile,640,1
16401,34,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,436,Unknown,4,-1,2,14,August,Mobile,51,0
16402,57,JHS_HS_graduate,Services,Married,Mortgaged,Debtor,Non-Default,43,Rejected,3,164,2,6,May,Mobile,138,0
16403,44,ES_graduate,Services,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,982,Other,1,351,2,15,May,Mobile,152,0
16404,26,JHS_HS_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,1186,Unknown,0,-1,2,14,November,Mobile,117,0
16405,33,Associate_Bachelor_and_beyond,Sole_proprietor,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,-563,Unknown,0,-1,4,5,June,Unknown,744,1
16406,29,JHS_HS_graduate,Sole_proprietor,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,2485,Unknown,0,-1,1,19,May,Mobile,11,0
16407,30,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,287,Unknown,0,-1,5,7,November,Mobile,80,0
16408,38,JHS_HS_graduate,Engineer,Married,Mortgaged,Debtor,Non-Default,769,Unknown,0,-1,4,20,November,Mobile,233,0
16409,57,ES_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,597,Rejected,3,172,2,11,May,Mobile,151,0
16410,52,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-237,Unknown,0,-1,4,5,August,Mobile,317,0
16411,46,Associate_Bachelor_and_beyond,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,932,Rejected,4,168,2,16,February,Mobile,241,0
16412,33,Associate_Bachelor_and_beyond,Sole_proprietor,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-171,Unknown,0,-1,6,25,August,Mobile,203,0
16413,55,JHS_HS_graduate,Administrator,Divorced,Mortgaged,Debtor,Non-Default,169,Unknown,0,-1,2,18,June,Unknown,41,0
16414,32,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-861,Unknown,0,-1,1,28,May,Unknown,82,0
16415,52,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,-79,Unknown,0,-1,1,28,January,Mobile,136,0
16416,43,ES_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Default,-1256,Unknown,0,-1,1,28,July,Mobile,57,0
16417,48,Unknown,Engineer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,982,Unknown,0,-1,4,12,August,Mobile,408,0
16418,43,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,661,Rejected,1,161,2,22,November,Mobile,101,0
16419,49,JHS_HS_graduate,Business_owner,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,245,Unknown,0,-1,1,9,May,Unknown,79,0
16420,32,JHS_HS_graduate,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,265,Unknown,0,-1,2,22,November,Mobile,134,0
16421,37,Unknown,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,258,Unknown,0,-1,1,16,April,Unknown,206,0
16422,39,JHS_HS_graduate,Sole_proprietor,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,515,Unknown,0,-1,4,28,May,Mobile,185,0
16423,30,JHS_HS_graduate,Engineer,Married,Mortgaged,Debtor,Non-Default,329,Unknown,0,-1,1,15,May,Mobile,82,0
16424,53,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,971,Unknown,0,-1,2,21,November,Mobile,150,0
16425,29,JHS_HS_graduate,Supervision,Unmarried,Mortgaged,Debtor,Non-Default,658,Established,0,-1,2,3,February,Mobile,223,1
16426,54,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,3,Unknown,0,-1,1,19,May,Mobile,187,0
16427,58,ES_graduate,Pensioner,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1921,Unknown,0,-1,1,6,June,Unknown,169,0
16428,46,ES_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,586,Unknown,0,-1,1,14,July,Mobile,246,0
16429,51,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,262,Unknown,0,-1,2,20,April,Mobile,289,0
16430,51,Unknown,Administrator,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,341,Unknown,0,-1,3,15,May,Unknown,454,0
16431,35,ES_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,129,Unknown,0,-1,2,25,May,Unknown,267,0
16432,33,Associate_Bachelor_and_beyond,Administrator,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,-158,Unknown,0,-1,1,3,August,Mobile,187,1
16433,38,JHS_HS_graduate,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,689,Established,1,179,2,18,February,Mobile,126,1
16434,22,Associate_Bachelor_and_beyond,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,-19,Unknown,0,-1,3,7,February,Mobile,53,0
16435,31,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1393,Unknown,0,-1,1,27,July,Mobile,79,0
16436,84,Associate_Bachelor_and_beyond,Pensioner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,7432,Established,1,101,2,26,December,Mobile,252,1
16437,29,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,781,Unknown,0,-1,1,28,July,Mobile,93,0
16438,46,Unknown,Services,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,-11,Unknown,0,-1,1,5,July,Mobile,107,0
16439,53,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,133,Unknown,0,-1,2,9,July,Mobile,164,0
16440,39,ES_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,8324,Unknown,0,-1,2,20,November,Mobile,121,0
16441,40,JHS_HS_graduate,Engineer,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,654,Rejected,1,177,2,12,September,Mobile,156,0
16442,45,JHS_HS_graduate,House_keeper,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,-210,Unknown,0,-1,2,15,August,Unknown,55,0
16443,40,ES_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,344,Unknown,0,-1,3,20,May,Unknown,57,0
16444,30,JHS_HS_graduate,Administrator,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,-171,Unknown,0,-1,3,15,May,Unknown,78,0
16445,28,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,-26,Unknown,0,-1,1,6,February,Mobile,1165,1
16446,49,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,9526,Unknown,0,-1,2,11,June,Unknown,11,0
16447,49,JHS_HS_graduate,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,692,Unknown,0,-1,7,20,July,Mobile,124,0
16448,36,JHS_HS_graduate,Services,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,140,Unknown,0,-1,2,19,April,Mobile,913,1
16449,51,ES_graduate,House_keeper,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,53,Unknown,0,-1,2,11,August,Mobile,580,1
16450,32,JHS_HS_graduate,Idle,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,496,Unknown,0,-1,2,22,October,Mobile,127,0
16451,33,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,6935,Unknown,0,-1,5,4,April,Mobile,164,0
16452,23,JHS_HS_graduate,Administrator,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,394,Unknown,0,-1,1,18,May,Mobile,72,0
16453,60,ES_graduate,Pensioner,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Default,271,Unknown,0,-1,1,25,July,Mobile,66,0
16454,30,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debtor,Default,49,Unknown,0,-1,5,6,July,Mobile,152,0
16455,26,Unknown,Supervision,Married,Mortgaged,Debtor,Non-Default,12,Unknown,0,-1,1,6,May,Mobile,134,0
16456,28,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,229,Unknown,0,-1,4,13,May,Landline,224,0
16457,33,ES_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,-73,Unknown,0,-1,1,26,May,Unknown,661,0
16458,51,JHS_HS_graduate,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,746,Rejected,5,125,2,16,November,Mobile,77,0
16459,52,Associate_Bachelor_and_beyond,Supervision,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,883,Unknown,0,-1,3,19,May,Unknown,87,0
16460,32,JHS_HS_graduate,Services,Unmarried,Mortgaged,Debt-Free_Unborrowed,Non-Default,730,Other,3,162,2,17,April,Mobile,150,0
16461,34,Associate_Bachelor_and_beyond,Engineer,Unmarried,Mortgaged,Debtor,Non-Default,-108,Unknown,0,-1,4,5,August,Mobile,407,0
16462,40,Associate_Bachelor_and_beyond,Supervision,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,813,Other,0,-1,5,14,May,Mobile,48,0
16463,32,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,8489,Unknown,0,-1,1,24,June,Unknown,205,0
16464,55,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,8414,Unknown,0,-1,6,28,July,Landline,31,0
16465,41,Associate_Bachelor_and_beyond,Business_owner,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,2944,Unknown,0,-1,3,22,July,Mobile,76,0
16466,37,JHS_HS_graduate,Engineer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,16,Rejected,1,170,2,5,November,Mobile,63,0
16467,29,ES_graduate,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,-137,Unknown,0,-1,8,15,July,Mobile,45,0
16468,47,Associate_Bachelor_and_beyond,Manual_laborer,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,362,Unknown,0,-1,1,7,July,Landline,104,0
16469,55,ES_graduate,Pensioner,Divorced,Mortgage-Free_Unborrowed,Debtor,Non-Default,-108,Established,0,-1,1,16,July,Mobile,1023,1
16470,40,JHS_HS_graduate,Manual_laborer,Married,Mortgaged,Debtor,Non-Default,173,Rejected,1,171,1,22,November,Mobile,144,0
16471,49,ES_graduate,House_keeper,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,429,Rejected,3,126,2,15,May,Mobile,88,0
16472,26,JHS_HS_graduate,Student,Married,Mortgage-Free_Unborrowed,Debtor,Non-Default,346,Unknown,0,-1,4,4,June,Mobile,278,1
16473,40,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,203,Established,0,185,2,4,August,Mobile,393,1
16474,31,Associate_Bachelor_and_beyond,Sole_proprietor,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,881,Unknown,0,-1,4,12,May,Mobile,573,0
16475,55,ES_graduate,Manual_laborer,Married,Mortgaged,Debt-Free_Unborrowed,Non-Default,1131,Unknown,0,-1,3,27,May,Unknown,87,0
16476,48,JHS_HS_graduate,Supervision,Divorced,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,134,Unknown,0,-1,2,19,August,Mobile,283,0
16477,47,Associate_Bachelor_and_beyond,Idle,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,676,Established,1,353,3,15,December,Mobile,598,1
16478,32,Associate_Bachelor_and_beyond,Supervision,Unmarried,Mortgage-Free_Unborrowed,Debtor,Non-Default,239,Established,0,-1,1,5,September,Mobile,1194,1
16479,43,Associate_Bachelor_and_beyond,Supervision,Married,Mortgage-Free_Unborrowed,Debt-Free_Unborrowed,Non-Default,1281,Unknown,0,-1,1,26,August,Mobile,918,0
16480,36,JHS_HS_graduate,Business_owner,Divorced,Mortgaged,Debtor,Non-Default,1202,Rejected,1,244,3,3,January,Mobile,85,0
16481,35,JHS_HS_graduate,Services,Divorced,Mortgaged,Debt-Free_Unborrowed,Non-Default,-122,Unknown,0,-1,3,16,June,Unknown,780,0
